name,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
Estradiol,0.130784981,-0.571917276,0.354057306,0.463114092,0.127856358,-0.116816988,-0.540817709,-0.165050517,0.370650907,0.14810067,0.157254872,-0.366754446,0.703461209,0.105961371,-0.271462458,-1.037228146,0.198881908,-1.249247089,0.081929893,0.001890648,-0.131851181,-0.121643256,-0.519513029,0.034715449,-0.150587154,0.123750962,-0.084907251,-3.173616287,0.075038375,0.036548653,0.063336492,-0.067547519,1.07244879,0.129852621,0.188509872,-0.26062178,-0.376925246,-0.649694639,0.63526301,-0.054000651,0.534029261,-1.697452931,0.025063902,0.092112742,-0.628452655,-0.236968549,0.307761552,0.871997839,0.233302157,-0.500322193,0.155542173,0.162652774,0.596953602,0.363040201,-0.162823519,-0.695565006,0.185983725,-0.323261939,-1.221239774,0.109376441,0.477715463,-0.67909449,-0.303776978,-0.116754719,-1.629383007,-0.041407848,1.173845313,-0.02649588,0.413872106,0.128065707,-0.340771117,0.400141714,-0.194277189,-0.376196128,-0.305533609,0.206236391,-0.387636308,-1.337263423,0.360866249,-0.038913499,0.230669065,1.035980483,0.024475667,1.48367877,0.372920455,-0.435222766,0.191874609,0.017135682,-0.292331788,-0.048934178,-0.052223581,0.315317144,0.157012188,0.226342462,-0.093433563,0.829016164,0.06526632,0.48010494,-0.765620083,0.205521318,-0.378461051,-0.495571128,-0.094692359,-0.387833287,-0.184571401,-0.043871347,1.08551821,-0.046149072,-0.30720023,-0.200439228,-0.643013387,-0.142424543,0.37329349,-0.336485071,-0.163633121,-0.411852451,0.874707154,-1.580484097,-1.150892596,-0.228474241,-0.265266228,0.004445944,0.397504145,0.17023432,-0.20638486,0.357530718,-0.18561028,0.878493739
Mefenamic.Acid,-0.023168138,-0.023584356,-0.547493081,-0.000591304,-0.014164835,0.032535543,-0.39435456,0.535727445,0.2032647,-0.037460078,0.026221427,-0.020673304,-0.035829293,-0.035606659,-0.077560256,-0.132083082,-0.804679852,0.027144534,0.037941893,-0.028484909,-0.173367823,-0.164828966,0.030853359,-0.003269043,-0.39605042,-0.016091577,0.051539326,-1.346720447,0.049640064,0.087132892,0.077801834,-0.00171197,-0.44234946,0.024880116,0.433993764,-0.297309078,-0.034582054,-0.000838933,-0.034971658,-0.107190845,0.171665402,-0.057721603,-0.007375446,-1.185699394,-0.018842313,0.207768533,0.326230612,0.206421013,-0.100770232,0.020492964,0.024490181,0.014626502,-0.104475457,0.145093511,-0.262544819,-0.038679516,0.084306593,0.001328558,-0.030155819,-0.086169011,-2.965936535,-0.466820497,-0.040798168,0.009050373,-0.033375773,0.143439421,-0.054356277,0.10224304,-0.005213936,-0.03335694,0.011737382,-0.039651275,-0.073699857,-0.041848217,-0.096392065,-0.005877142,0.606570242,-0.470538305,0.167427301,-0.635955214,0.036114265,0.271263618,-0.058944293,0.236118534,0.155462507,0.031877476,0.145172517,0.04070466,0.624859622,0.194302996,-0.001558739,0.026047622,-0.004577778,0.032605643,-0.075425655,-0.967166899,0.19664223,0.016277284,-0.021071466,0.033175975,0.130128833,-0.143982547,0.031107215,0.052396994,0.025044215,0.023809628,-0.907616582,0.0267095,-0.215953655,-0.476988475,0.291101061,-0.035890409,-0.159872152,0.300788046,-0.029985097,0.021830811,0.15322051,1.359381756,2.689533026,-0.179372137,-0.089841724,0.051918768,-0.039459084,-0.007574849,0.390710376,0.285184516,0.08633609,-0.908276655
Naproxen,-0.183526018,-0.002155414,0.304596569,-0.214382015,-0.036650909,0.094451714,0.022940414,-0.157500872,0.335961045,-0.050180597,0.026675235,-0.302953668,-0.252142868,-0.015557344,-0.069599548,0.041156904,0.428069949,0.358621591,0.186121795,0.34639524,-0.077261269,0.04508607,-0.379937547,-0.194242228,-0.215175201,-0.114153544,0.002737324,-2.92427165,0.088273845,-0.257270292,-0.106688092,-0.137436238,-0.010876498,0.097556102,0.372701402,-0.287555488,-0.07586419,0.260009953,-0.193557266,0.328474972,0.40289323,0.274336664,-0.501948758,0.170849949,-0.066929538,-0.064561499,0.023152414,0.035981715,0.069385507,-0.06561668,0.369507057,-0.15183742,0.218858209,-0.101969933,0.267056678,0.110794907,-0.072637914,-0.039179002,-0.42340045,0.066167138,0.33409333,-0.426125774,-0.410250305,0.240159921,0.237766703,-0.047467876,-0.048573811,-0.225193767,-0.14388815,0.20661538,-0.061375926,0.121847405,0.142253935,0.583904751,0.055082815,-0.170987212,-0.356107571,-0.052098862,-0.186797133,0.76794196,0.235177281,-0.161905891,-0.245969303,0.274436261,0.071827873,-0.163500863,0.133758452,0.123592339,0.047312688,0.181282486,0.005979253,0.127138247,0.398867567,-0.075010601,-0.112946162,0.381424622,0.036191172,-0.060666222,-0.202645057,0.037617618,-0.436133475,0.267991349,-0.094638077,-0.931036198,-0.11340083,0.140478628,0.393732635,-0.083735681,0.606276682,0.314473391,-0.202230076,-0.042404321,0.665484622,0.053413497,-0.007359263,-0.228157841,-0.181187178,-0.660428411,-0.585991478,0.321625952,0.188361898,0.088393045,-0.07217753,-0.346660631,-0.251884274,0.086167231,-0.347473062,0.635227184
Perindopril,0.043322724,-0.065718973,0.27449306,0.12033145,0.196611361,-0.353872543,-0.104561051,-0.293465765,0.347376037,-0.072297557,-0.013909576,0.019085844,-0.552345523,0.026795144,-0.096164784,-0.368345787,-0.087822915,-0.127414366,0.059710347,0.579034085,-0.144140748,0.067348912,-0.179872884,-0.039426137,-0.204177981,0.102398339,-0.131282435,-2.683871614,0.01554351,-0.079483213,0.232966976,0.022225609,0.609286064,0.011494306,0.353989923,-0.193380266,0.125745761,0.049437789,-0.032778503,0.400182087,0.361000949,0.015150705,-0.067910326,0.208339802,0.095223199,-0.182727989,0.114936246,-0.020508365,0.318983989,-0.165680764,0.008974337,0.132615618,0.036313611,-0.215373288,0.271117226,-0.141726466,0.065156413,-0.027266778,0.389947727,0.123764845,0.288787252,-0.473877399,-0.292338843,0.015317904,0.332113732,0.038740607,0.078050582,-0.098699483,0.018297089,0.074648621,-0.091903127,0.094814876,0.159243555,0.800728132,-0.069682349,-0.097727332,-0.197091638,0.006233214,-0.043633884,0.29617814,-0.016673795,-0.099591684,-0.094869849,0.272725559,0.118208189,-0.067054621,0.108922778,-0.077763195,-0.12248678,0.04982452,0.018344096,0.172317576,0.299893012,0.17715908,0.195107889,0.151930093,-0.325892926,0.014140442,0.003453526,0.116666053,-0.191862529,0.434460549,-0.206786767,0.235186946,0.155438935,0.152332109,0.320916623,0.00844709,0.436055199,0.136875842,-0.275344429,0.080573398,0.116945793,-0.038104408,-0.201742768,-0.220800789,-0.090847396,-0.465951872,-0.559394437,0.004661337,0.186713544,-0.159854315,-0.119205003,-0.009866536,-0.022772579,0.043342685,-0.163921665,0.114995171
Primidone,-0.095748549,-0.182018454,-0.347652253,0.06574945,-0.036562401,0.023003525,-0.107818417,0.169879115,0.216698108,-0.124842561,0.022228583,0.070934164,0.258652934,-0.096430018,-0.11847068,0.020655485,-0.30269844,-0.095693216,0.040110178,-0.112673079,-0.227450392,0.171233019,-0.296366369,-0.078760235,-0.112816374,0.059024363,0.115829608,-1.922890006,0.053443,-0.363101835,0.078301226,-0.010905448,-0.48664784,0.15279149,0.139927198,-0.267194376,-0.07372986,-0.083592012,-0.06189606,-0.09463246,-0.298579699,-0.041008575,-0.031260278,-0.083715293,0.178837333,-0.17420013,0.145733057,-0.036816637,-0.116633835,0.033111623,0.095629617,0.006021332,-0.238189442,-0.456986247,-0.028413326,-0.091147533,0.202250325,-0.072184356,-0.152389896,0.06288482,-0.162349607,-0.311761522,0.053686582,-0.01110627,-0.000750445,0.102426722,-0.04687074,0.232524837,-0.074850198,0.143803174,-0.190046807,0.265079946,0.223443546,-0.460155534,-0.043834744,-0.001183197,0.277101253,-0.032239523,-0.010506874,-0.792165984,-0.079729421,0.15562119,-0.018874889,-0.04757053,-0.073113005,0.289638377,0.004226494,0.042650345,0.226455897,0.279226399,-0.084756886,0.317498269,-0.016458541,0.038008478,-0.091808632,-0.20619699,-0.104711348,0.041706307,-0.076435223,-0.089328552,-0.154902827,-0.213262476,-0.160637539,0.03845667,-0.22480297,-0.098874839,-0.872938118,-0.23933161,-0.026834327,-0.130956793,0.125691204,0.458276916,-0.076636791,0.258554917,0.155993082,-0.061104301,0.034866916,1.081524399,0.2905647,0.087003904,-0.01283188,0.188141379,0.028017347,0.138028216,0.020490949,0.059326003,-0.19831771,-0.44301357
Sulfasalazine,-0.098810848,-0.139724135,0.438762178,-0.025207605,-0.075721277,-0.184190999,-0.081892474,-0.213310212,0.237880471,-0.116173381,0.078519009,-0.031390929,0.17816228,-0.105975712,-0.056286101,0.497174624,-0.011962676,0.024940137,0.102940367,0.117136561,-0.176975009,0.014843283,-0.199761774,-0.103651321,-0.259499683,-0.027121272,-0.045778294,-2.944963727,0.063955105,-0.246493018,-0.214309584,-0.08914441,-1.050772994,0.086791662,0.329982513,-0.035974889,0.055738213,-0.017641857,-0.071886429,-0.215884717,0.440918803,-0.005428153,-0.293930944,0.113042364,0.234408486,-0.109321,-0.078263263,0.024910187,0.111851226,0.121474643,0.087887255,0.075188185,-0.114577742,-0.131089957,0.183880144,-0.015896252,0.417168065,0.206160678,0.259184899,-0.105709877,0.351656496,-0.555962202,-0.090366023,0.061119294,0.268334345,0.011971354,0.2426996,-0.119324202,0.04177186,0.084881701,-0.056508862,0.114597932,0.056277573,0.683084503,-0.104721446,0.006095137,-0.247141303,-0.06540211,0.105017208,-0.053898949,-0.013688165,0.104684492,-0.186374979,0.241972601,0.235298497,0.140002687,0.342512538,0.061912804,-0.204033651,-0.099577991,-0.105951347,-0.036182659,0.226561649,0.09571517,0.152648911,0.54995639,-0.268331131,-0.210877145,0.014038625,0.11881583,-0.20899159,0.598190948,-0.025748325,-0.044132699,-0.219357505,-0.035813775,-0.622891327,-0.310788322,0.268994533,0.173282912,0.001522903,-0.1089105,0.201800546,0.38198225,-0.233284392,0.170363991,-0.174655543,-0.862932632,-0.708169341,-0.17003033,0.112124796,0.112309039,-0.100221578,0.111019431,-0.177977093,0.269343959,-0.277606052,0.505599988
Candesartan.Cilexetil,-0.065766448,0.030962995,-0.564184683,0.04055764,0.099373268,0.05652452,-0.293351466,0.534538816,0.154938618,0.039611385,-0.022090607,0.04679577,-0.117247278,0.029256058,-0.12287178,-0.115489198,-0.798623728,-0.005157161,0.007011492,-0.050337277,-0.182315485,-0.024391367,-0.09643808,-0.0006942,-0.448890321,0.017150681,-0.031675232,-1.317767541,0.021045673,0.077809687,0.187521397,-0.059535859,-0.285659945,0.012883602,0.198000989,-0.294371497,0.022784447,-0.037031631,0.020158373,-0.019518591,0.052799353,0.061072389,0.001873936,-1.148175308,-0.058231116,0.132895958,0.080496541,0.200081129,0.060188403,-0.023009381,0.029562294,0.049343904,-0.01949121,0.149972917,-0.117301134,0.003696987,0.103500609,-0.073977691,0.037544647,-0.10384651,-2.960692225,-0.47296029,-0.006316131,0.013208154,-0.018256112,0.136744837,-0.024129861,0.055384294,-0.037017237,-0.005532802,0.104322825,-0.084169063,-0.046061931,0.07188349,-0.088000644,-0.02827218,0.500930904,-0.516025107,0.149644803,-0.653264363,-0.029854272,0.220077915,0.01304426,0.244457947,0.182761892,0.00055692,0.02305431,0.04995816,0.65818397,0.176289487,0.006151095,0.044113725,-0.039757261,0.058827095,-0.395787809,-0.908922946,0.152865807,0.005533165,-0.01709512,0.020224177,0.234855845,-0.069188325,0.065494791,-0.03032562,0.013981096,0.03912296,-0.968048369,0.046897106,-0.221921225,-0.357438192,0.259350532,-0.032393862,-0.041080948,0.124423571,0.031229277,-0.084421661,0.09512364,1.288586422,2.359628953,-0.116471344,-0.016429134,-0.054066185,0.043807179,-0.021484507,0.371922952,0.334006883,0.14545778,-0.871119929
Tazarotene,-0.090895334,-0.208621963,-0.284023667,-0.044579918,0.046748903,-0.031234486,-0.252375407,0.222211121,0.165394173,-0.038828885,-0.004497273,-0.048856998,0.185716308,-0.021427441,-0.213641351,0.170498915,-0.260079981,0.293581212,-0.028712178,-0.730735785,-0.062969291,0.159643059,-0.042814839,-0.07383993,-0.166831214,-0.048142585,-0.015291877,-2.144660435,0.06156755,0.016793757,0.131899571,-0.060889894,-0.163839205,0.140115178,0.174303071,-0.402981913,-0.023111073,-0.085989249,-0.084489294,-0.235760281,0.177386786,-0.111407965,0.216085283,0.07299069,-0.04224705,-0.06147204,0.296656811,-0.188231872,0.03959161,0.101734559,0.098340181,0.122655403,-0.231365617,-0.585792513,-0.023471564,-0.058951297,-0.041775776,-0.060977266,0.11920934,0.044123281,-0.079800475,-0.098895922,0.02877685,0.034139153,-0.060965885,0.222488189,0.041002348,0.183231165,-0.040572942,0.13635224,0.074925587,0.001079966,0.125218282,-0.038150409,-0.193647794,-0.124168648,0.034620777,0.402223048,-0.463353182,-0.501300513,-0.107595842,0.141454147,-0.125538094,-0.351679302,0.154299353,0.074868251,-0.133601666,0.046866173,0.167494706,0.364277269,-0.101004177,0.296057787,0.215234788,0.063239159,0.057373361,-0.348552961,-0.139512738,-0.097909694,-0.167836468,0.057030941,-0.238857111,-0.062676182,-0.030292497,0.212162048,-0.168949849,-0.037489094,-0.825893961,-0.186055558,-0.106420763,0.152273756,0.213385149,0.26414156,0.140785728,0.089995891,-0.248393352,-0.09772232,0.10195954,0.574605139,-0.271709948,-0.11991017,-0.004515816,0.036425446,0.019409875,-0.023275328,-0.216490254,0.228402256,-0.185937486,-0.502132
Fenoldopam,0.004877801,-0.083234268,-0.07314677,-0.007848959,-0.024513494,-0.130238251,-0.207407492,-0.147469209,0.253883609,-0.030564612,0.053045248,-0.038006335,-0.234192871,0.044049032,-0.086040782,0.099975174,-0.08654232,0.095780927,0.026798876,-0.362609693,0.030126201,0.147185459,-0.129952666,-0.012257272,-0.273639875,-0.014447789,-0.049037642,-2.573920624,-0.143223953,-0.227749918,0.16463336,0.027036817,0.094011004,-0.03887029,0.033524719,-0.087899703,-0.001766295,0.044403695,-0.006512895,-0.055768404,-0.066321057,-0.052336766,0.191066664,0.204029455,-0.02106063,-0.149005544,0.271129882,0.166474924,0.18149103,-0.127522322,0.103545512,0.031598432,-0.416781941,-0.470657004,0.14823754,-0.010166292,0.016920209,-0.112266954,0.200037068,-0.123078026,0.055712339,-0.443168365,-0.149422437,0.010792822,0.332346674,0.149247559,0.232014374,0.088672422,0.104540899,0.093578127,-0.109683303,0.06671779,0.130712244,0.246387743,-0.01482085,-0.059525403,0.118889444,0.248956159,-0.064324047,-0.354111365,-0.026786923,-0.067556523,0.088678603,0.079464076,0.182550807,-0.143748782,0.114214915,-0.020822381,-0.121460275,0.284785738,-0.134512035,0.214832637,0.266171787,0.10709053,0.104339935,-0.020752249,-0.204327901,-0.072292875,-0.101420923,0.044774605,-0.265792672,0.193401322,-0.107490415,0.090392685,-0.17079088,-0.059771665,-0.703902269,-0.112694575,-0.081879277,0.037696832,-0.021531331,0.233045457,0.331677297,0.184678316,-0.213462591,-0.03285559,0.232817244,-0.038674104,-0.447895331,0.042438611,0.202778977,-0.029140867,-0.000884109,-0.001945259,0.03659446,0.014365463,-0.138545748,-0.257040917
Alfentanil,-0.06487239,-0.046601835,-0.233839805,0.140222122,0.097118301,-0.008674784,-0.08563235,0.167103562,0.043175684,-0.112831786,0.114787452,0.153543491,0.041152684,-0.047236752,-0.126639799,0.065361379,-0.314533566,0.072104738,0.056167601,-0.123949472,-0.124610371,0.103610003,-0.36510937,-0.067693505,-0.15607886,0.016154731,0.018993642,-1.967158393,0.064582231,-0.183204632,0.043563423,-0.069129887,0.175447447,0.074376642,0.268222197,-0.231490481,0.046450579,-0.052661125,-0.031806482,0.229644123,-0.681051982,0.153644687,-0.091547697,-0.243229795,0.136164545,-0.134789741,0.160681134,-0.138879249,-0.07269324,0.07034022,0.054543413,0.099759374,-0.09191017,-0.423586914,0.167341152,-0.066539274,0.13123578,-0.275874663,0.112115081,0.146280999,0.052063661,-0.349647456,-0.052856798,0.027255703,-0.112103315,0.107659757,0.106807375,0.163448975,-0.037008481,-0.054638441,-0.160260884,0.268900876,0.068880383,-0.421367952,0.061995448,-0.080272819,0.127644716,0.128022155,-0.054317613,-0.624593785,-0.150269496,0.072566268,-0.03591372,-0.404832899,-0.028913127,0.055526711,-0.032246462,0.016281465,0.090551356,0.376718723,-0.077785707,0.265330321,0.128224436,0.168248739,0.352476741,-0.411152279,-0.12152436,0.07517976,-0.022697262,0.074929317,-0.049401938,-0.649514174,0.049836281,0.135899218,-0.110599834,-0.054518672,-0.787289228,-0.12558815,-0.07342098,-0.025923314,-0.082704399,0.533772037,0.160155753,0.091398811,0.185894115,-0.008262115,0.002456577,1.113555961,0.579534974,0.205909973,0.150475133,0.01983913,-0.003872399,0.140156378,0.000824728,0.128757039,-0.03069537,-0.641933809
Dicyclomine,-0.06936356,-0.182263001,-0.096097616,-0.010217746,-0.009649244,-0.038214894,-0.191808605,0.476011392,0.204744109,-0.090602731,0.009962142,0.053889297,0.072269302,-0.038103366,-0.055216542,-0.132567497,-0.067727622,-0.208429802,-0.1040212,-0.073297451,-0.141530179,-0.012191359,-0.384873969,-0.182501197,-0.233415408,-0.035947808,0.038162413,-1.502150865,0.022073161,-0.119677299,0.084548052,0.035898762,-0.201018824,0.010805786,0.168112315,-0.113606893,0.104933892,-0.100450345,-0.038994277,0.086156827,-0.534624124,0.038004712,-0.270093074,-0.819087565,0.032148953,-0.285896553,0.385742355,0.140375544,-0.027112117,0.05816953,0.09313641,0.001079932,-0.00943155,-0.480763507,0.05313925,-0.076308777,0.089924742,-0.200963675,0.038461915,0.15299025,0.185255588,-0.292631583,-0.070371715,-0.010709376,-0.174613406,0.282032145,-0.065419623,-0.000671134,-0.083554052,-0.110802291,-0.389188858,0.055161039,0.035221992,-0.130878753,0.051942793,-0.025489714,-0.080732093,-0.44812188,0.120829345,0.187949948,0.010896963,0.138499743,0.028122899,0.059573758,0.135819658,0.026960564,-0.041462797,0.047015929,0.196738535,0.065801432,0.163506394,0.168238984,0.085587034,0.105043424,0.261419109,-0.400634508,-0.141901785,-0.027671299,-0.122141161,-0.011244797,-0.176388081,-0.150310691,0.028820767,0.018108374,-0.006878763,-0.122201707,0.100792566,-0.159948297,0.001675251,0.069385015,-0.070456456,0.336151384,0.045543502,0.303617537,0.11528788,-0.096127764,0.176279019,1.932171631,2.481998524,-0.068599392,0.206205557,0.062658969,-0.038025947,0.154662799,0.030256232,0.124623692,0.013604223,-0.338456235
Pentoxifylline,-0.002025923,-0.111295911,0.094624859,-0.106847097,0.106575329,-0.170473654,-0.098695413,-0.40174216,0.407667944,-0.053891649,0.057709811,0.037366158,0.087116658,0.012183804,-0.078419543,0.060895744,0.006984025,0.282215511,0.021746765,0.056005049,-0.06013663,0.153479795,-0.242043012,-0.111557138,-0.315756255,0.153962548,-0.10091956,-2.973521754,-0.050760956,-0.238629417,-0.06763099,0.016451011,-0.013785176,0.035517967,0.017599069,-0.113249351,0.00751322,0.151181147,-0.008808942,-0.006204928,0.156200368,-0.005075256,-0.227093517,0.223467716,-0.071685493,-0.18783768,0.120232748,0.063090957,0.091470021,-0.072542357,0.128222159,0.022464103,-0.01805988,-0.149391953,0.208922129,-0.123265392,0.201831041,-0.032623295,0.173947685,0.138222136,0.310784285,-0.610346591,-0.097402172,0.003935843,0.593067155,0.194022719,-0.311901582,0.017432218,-0.001979023,-0.020246821,-0.168164243,-0.054279375,0.014576997,0.668654388,-0.051331768,0.022159154,-0.012737443,0.111913231,-0.141383492,0.10527236,-0.013606197,-0.21007784,-0.026849728,0.527523396,0.210942116,-0.162647172,-0.116108044,0.004211003,-0.259622316,0.126941575,-0.051282058,0.162073903,0.227523086,0.045652064,0.086938605,0.317770206,-0.228050107,-0.12438988,0.018880079,0.142617366,-0.207069625,0.349402206,-0.142793456,0.193782257,-0.049420447,-0.066727816,-0.612437053,-0.081572075,0.325462729,0.246528748,-0.087387087,-0.107345335,0.33892111,0.223259328,-0.268699619,-0.070747091,-0.272367271,-0.659000999,-0.546290969,0.091853641,0.155764379,-0.04154247,0.056582334,0.025522409,0.107368581,0.015054519,-0.100461148,-0.106888729
Indapamide,0.119157749,-0.005651462,0.317657677,0.109354071,0.056921233,-0.035191201,-0.125771666,0.170966738,0.247133955,-0.106586161,0.067310481,-0.13899038,-0.375333543,0.003788178,0.094345101,-0.135774023,0.318544465,-0.119696578,-0.097762512,-0.006083569,-0.054590003,0.002118993,-0.370738586,-0.046894917,-0.222763424,0.098365663,-0.145914827,-2.01602723,0.03017803,-0.253006191,-0.075083463,-0.036281689,0.274497592,-0.077903196,0.156349593,-0.13579164,-0.00589079,0.004275584,-0.250223563,0.26771709,-0.153651561,0.085187479,-0.030030241,-0.085381094,-0.048135145,-0.048496076,0.074162313,-0.378675869,-0.00624043,-0.012940662,0.20316693,0.072314393,-0.116154832,-0.585794042,0.367335552,-0.13050846,-0.009167803,-0.075599991,-0.041536342,0.090706359,0.158642022,-0.42867821,-0.108308723,0.154065442,-0.110007329,-0.102918877,0.09594974,0.030997778,0.039626044,0.118187582,-0.174986844,0.180232448,0.158404955,0.325172734,-0.108148697,0.047118359,-0.253216979,0.466511515,-0.067459508,0.308204548,-0.028238022,-0.098522665,0.046334936,-0.544967171,0.119877026,0.012952167,-0.081110915,-0.133964835,-0.06729582,0.054388384,-0.00266598,0.029957674,0.406349012,0.094834896,0.477579571,-0.238141169,-0.067672868,0.092981474,-0.212729107,0.029444324,-0.311936526,0.036503043,-0.069052564,-0.233487456,-0.120383408,-0.061289537,-0.028436936,-0.06848821,-0.029221689,0.043620018,-0.337042644,0.074351811,0.232967787,0.147432051,-0.265111552,-0.084358501,-0.100851352,1.185934761,0.496302656,0.04352857,0.184888664,0.137110325,-0.07284108,0.085269216,-0.06040097,0.160656642,-0.247961441,0.102058929
